177.599 162.515 164.1707 166.5758 167.0713
169.9081 166.4448 166.762 169.2247 176.1603
158.8782 172.4311 168.3096 168.9955 175.8697
161.8718 173.5264 171.2361 170.9956 176.7694
163.2722 167.3723 176.1203 180.9438 179.4453
168.1531 179.0647 171.3576 168.7911 172.3977
172.2185 160.6481 174.6174 178.2005 179.2971
171.2169 164.8045 158.9227 160.1079 168.8189
173.764 177.5067 164.3587 165.969 175.6464
162.0777 173.6004 177.9726 167.8105 173.5107
164.0062 177.8255 170.1508 164.196 169.3985
168.75 165.4851 173.9372 168.2053 171.6085
168.358 161.3889 188.8671 170.6436 168.2673
167.4543 174.1963 166.401 165.949 164.9934
177.1571 176.3143 174.6586 174.6709 175.595
173.8882 168.5476 165.1951 160.4395 162.7848
163.4582 172.6187 164.551 163.5304 174.7638
174.4896 168.1095 162.4268 177.2908 174.5086
175.3121 167.367 170.7072 181.3145 167.7557
169.0794 167.9285 182.1933 165.7876 171.3531
166.78 174.6106 170.7098 176.3907 173.9424
165.3896 173.7512 168.3853 164.6828 170.564
169.4567 164.7303 167.1909 168.2842 178.4947
165.5608 168.1334 167.1027 164.3666 172.3686
181.5833 177.3994 163.7074 168.7486 174.6024
176.1682 167.9277 174.1448 179.4645 156.8494
165.1588 178.409 165.7096 172.186 180.2276
169.8948 182.9152 168.8004 158.255 171.603
163.9648 172.4195 161.088 167.8326 166.1824
169.6588 171.1095 163.7459 173.5994 159.5521
171.5118 166.6143 166.9181 169.7504 155.1988
166.4401 180.8712 157.1181 165.5401 179.7307
171.9747 175.4619 160.5757 165.773 174.5714
155.2388 166.7088 168.8348 172.9235 173.9795
168.3085 173.8463 179.0125 172.7675 176.0812
168.7153 163.9596 164.9536 173.5528 179.3165
164.0137 171.4538 173.8465 170.9802 169.3919
170.7176 177.2231 171.7718 168.8104 180.0389
184.1443 171.1151 174.6356 173.4686 171.2376
164.8719 171.8006 164.5583 163.503 172.834
181.8641 167.7401 168.4716 165.9972 164.7711
171.9932 170.0789 169.299 166.0571 168.8182
180.9889 161.5851 164.7674 180.0926 167.7468
169.7485 174.4045 160.3195 165.9803 170.9079
176.3349 168.9553 174.8033 169.626 155.2133
178.1607 163.7521 153.8238 173.7723 166.4238
170.9325 176.3916 166.6166 182.3262 178.8316
170.7647 163.0657 183.2257 174.0946 167.1528
174.5492 170.8542 183.5979 160.7092 165.8771
167.0209 164.0382 166.9331 160.4425 173.5863
169.8932 161.8929 165.9928 167.0264 172.123
169.1096 165.124 183.9781 169.2171 166.9937
171.0648 165.0464 172.3303 172.7267 159.0714
173.421 169.5735 168.007 162.7263 169.6692
161.9642 166.1396 170.7368 169.3708 178.9153
176.6242 166.9785 178.4797 165.9072 157.9815
173.0507 169.8004 167.4047 166.8253 170.6971
173.6102 160.7081 167.7059 171.9231 176.5718
179.054 172.8042 156.3497 175.1978 170.8139
180.4759 170.8665 162.8881 167.3018 168.9309
181.7068 173.1858 169.452 171.7308 179.2493
179.3936 173.5122 169.1893 177.6804 172.1339
171.2436 172.2864 167.1007 172.0542 157.9652
181.9061 167.9457 178.9708 168.0088 168.8465
161.3954 174.9379 163.6758 170.1536 171.6715
182.4594 166.7811 171.7284 176.1051 169.2428
170.4778 173.2159 177.4431 173.4208 168.0303
173.9684 159.5247 165.8129 167.7025 168.5933
167.8918 158.6523 171.0274 177.1558 164.2662
171.8803 185.7243 171.0374 179.5519 166.968
166.4118 169.2905 178.669 173.0046 161.84
176.4299 162.6544 163.7482 165.124 178.5596
166.9619 186.1309 168.86 169.3058 175.887
165.0937 177.646 171.8815 170.7774 172.808
176.9056 164.8001 176.1342 170.6399 160.7894
166.5224 166.4157 169.1179 164.5765 170.9713
169.2357 163.917 161.937 167.9589 168.6049
168.1675 153.0733 164.7103 165.1093 166.6751
170.7039 166.2329 168.3877 173.9594 169.1887
164.344 166.4909 173.3776 168.0006 165.829
187.1281 172.5985 175.3814 174.742 166.0469
172.0391 165.1236 172.8997 164.1753 169.3661
167.011 171.4272 179.1898 172.4207 173.0182
162.6741 171.0785 179.1207 187.033 164.6942
167.9079 166.225 165.9819 171.2444 170.8614
166.9319 168.6339 169.2969 168.3746 172.4252
164.7517 172.733 164.0394 174.1986 175.0365
164.4624 171.8913 167.6647 156.0165 173.1129
172.2948 165.6833 176.9297 175.5968 172.2516
172.0423 170.8646 167.3477 164.9277 164.2724
167.376 174.3313 165.2572 166.1693 168.7683
175.7509 173.3843 171.5672 166.0439 164.6791
171.3777 163.9461 160.3426 177.1969 174.5655
165.4189 173.8264 171.5443 178.4711 170.0872
168.0287 175.4821 172.2893 162.0221 162.2738
174.4105 177.6711 166.8766 173.1557 174.966
169.753 169.6039 174.7977 167.3862 175.0608
171.4583 177.8918 166.3268 168.6686 172.0897
178.0884 158.3866 165.4558 164.9386 165.1248
176.0312 158.9882 169.9398 168.3142 168.1461
168.5467 159.3334 162.1751 165.1161 170.5549
171.886 171.1765 176.8997 177.0132 172.2467
173.4668 163.8342 159.8086 159.1415 160.0781
165.0856 173.1957 174.0269 169.7425 179.9339
155.8943 169.5096 174.9822 166.294 168.0041
157.9761 171.8423 179.9882 173.8824 170.0583
171.3436 162.4037 175.0347 159.3323 166.3722
171.8972 167.2708 179.8147 177.8048 165.9872
181.7434 163.8256 165.8559 175.3859 170.3209
166.4858 163.2252 168.3374 167.2633 161.818
175.6743 176.8805 175.2807 170.2695 177.2729
175.171 166.2636 163.3769 163.6133 159.7727
173.8654 167.3534 168.3405 174.1804 171.3729
162.1622 179.4028 177.8509 161.7334 174.1084
167.1335 164.1942 165.7264 173.1049 164.926
171.7798 166.5093 173.4971 167.9178 176.834
169.0845 172.4397 168.1324 165.0815 179.351
160.2686 155.62 157.9391 172.8585 165.8856
173.6138 155.0859 173.6267 168.8225 171.1602
172.8196 175.7578 171.5755 170.6898 177.4677
169.6716 159.4392 165.9581 175.4221 174.3559
160.5657 164.5343 165.3562 175.6896 163.6359
167.2416 177.6333 167.3904 176.3839 172.3737
171.3892 165.8282 165.5292 166.2378 175.564
160.105 162.8262 166.9696 171.651 167.0851
168.0078 168.6127 175.0279 166.7744 172.3472
162.9492 163.3006 175.1877 182.1377 174.7631
174.7128 162.8233 159.977 175.4564 163.7406
176.425 162.1831 167.6375 173.0812 169.9303
171.6084 175.2399 164.0432 170.5858 151.7586
174.5577 167.3992 180.3329 175.3033 162.7335
172.8927 174.0044 181.2066 168.8495 162.4186
172.5591 167.5534 162.3332 167.332 170.876
168.0733 170.2319 172.1264 167.37 176.3628
155.1176 174.0002 164.7315 176.2113 178.0828
162.0526 162.2231 177.3647 166.1993 164.5444
172.193 166.647 166.5927 165.2823 179.6257
160.9336 162.3258 164.8137 173.898 159.6167
170.6521 170.3884 170.3246 169.2706 165.7814
165.3233 173.4414 166.5035 173.8108 171.6047
171.7302 167.1652 165.6983 166.0229 163.5455
163.4094 172.387 169.9785 172.6259 162.0623
169.0622 167.6005 159.8082 164.7427 174.1368
169.8105 175.4633 173.5045 173.1986 174.1658
172.2252 163.1833 175.2789 162.2545 173.2003
160.4663 174.9249 167.7432 167.8299 172.1591
166.3679 162.4952 167.0553 161.9755 160.1709
176.4801 166.1104 160.7209 172.5874 171.8988
171.6857 166.1192 170.6687 173.4627 177.4495
176.3265 167.7658 171.9514 170.0386 180.1592
170.0398 162.0096 175.9781 168.4965 163.5059
172.8772 163.4203 163.1248 174.1346 167.4976
175.4129 176.4126 174.6686 163.7042 172.7563
175.8908 170.7316 177.0766 174.3598 161.0779
173.4824 167.2067 163.6795 176.8027 166.439
171.5827 172.415 174.8564 167.933 170.9907
162.2969 178.7833 175.3843 162.1118 177.015
162.5492 174.6709 172.0894 167.0577 180.5796
171.9176 182.718 162.6087 171.8727 173.7568
172.1356 173.1684 165.9434 176.6981 169.7951
173.0459 178.7738 174.026 169.2891 168.0824
170.3309 172.7635 177.2468 169.1882 170.687
173.4246 174.2186 171.0655 175.2794 169.1252
167.378 187.8576 161.5462 167.6558 157.47
164.5991 176.0073 171.0331 170.2406 172.1919
168.6345 165.0717 164.4442 166.5369 179.0597
176.6523 171.9729 161.3373 168.8283 168.3991
160.0006 171.0983 164.1851 161.3505 175.7931
171.497 170.4311 172.5597 167.3676 166.155
171.535 177.237 168.5759 185.0905 168.3814
172.1339 167.5915 166.373 169.3452 181.5833
171.5884 177.7735 169.9912 166.6317 169.3478
167.267 171.9043 175.3866 173.4652 171.9649
160.7791 176.0147 173.5994 168.0518 177.5862
170.345 175.588 171.8233 167.3735 177.1497
160.7711 178.1302 171.2502 168.174 162.916
166.6548 161.9326 168.9019 168.3367 178.6023
163.7162 169.7339 168.0305 166.464 174.6032
175.5674 179.7958 176.8621 161.5621 166.378
171.3356 176.0524 172.1686 164.4611 170.5276
164.2361 165.2412 172.4709 158.5651 157.1259
178.8965 166.9788 163.4724 171.3972 166.424
165.3488 176.7863 167.0525 168.2654 176.528
179.2595 169.0163 171.9291 175.2932 169.4843
169.4834 165.3896 174.0023 169.126 170.501
176.2389 167.3267 177.2399 167.0082 175.6937
171.9289 179.8436 157.6176 166.3227 187.735
166.8525 170.4214 170.5289 168.8546 165.5111
178.7381 168.0825 172.2081 174.0584 170.483
157.9576 171.6812 160.9804 173.6068 169.7365
168.8129 182.1136 177.1306 166.1082 176.3511
172.5878 177.6259 176.8863 168.2594 167.6076
169.7033 165.3405 177.2041 169.5892 180.3072
167.9483 175.3782 172.5714 168.7962 175.9207
163.8564 175.2078 176.8754 181.9112 182.5022
172.164 156.6897 173.3242 177.0632 162.8214
175.9284 168.65 169.4959 159.5591 176.8085
177.6755 178.7625 172.9692 160.6024 166.6154
163.9976 162.8489 170.92 169.7025 157.4374
165.5789 170.6892 169.4415 178.5803 169.8233
161.7045 169.8632 175.9277 160.8321 174.181
172.7713 164.3943 178.0316 174.7837 173.3381
169.1115 165.8575 177.2094 174.395 166.9281
161.5265 174.9136 165.1618 161.4312 163.5245
165.4658 169.6829 161.3045 164.7806 182.9678
167.2069 176.9813 174.6657 172.3178 164.8325
149.5535 168.6625 174.717 168.5499 170.0038
164.1183 160.3427 156.4468 169.5443 166.6158
168.8235 180.6833 174.5096 165.9953 170.3604
171.8118 175.9253 174.3962 174.2972 160.2398
175.4834 165.7241 159.0488 164.3757 162.1965
174.9532 176.8323 173.7704 173.916 172.8275
171.0038 171.8509 168.8269 171.8283 174.2572
172.2092 169.7916 169.6186 166.7476 167.3155
178.7242 175.4906 175.7486 162.4564 174.9526
165.286 173.0764 181.1882 160.0809 161.0246
165.0417 167.7021 162.7421 172.3807 161.3677
159.8349 172.1015 177.9063 165.0351 171.3624
158.0372 162.7213 168.719 168.9671 167.0055
163.105 171.562 171.3372 162.1104 163.7266
167.9226 170.9446 169.3499 160.8115 167.8764
167.7367 172.0024 172.2947 169.128 151.3079
168.6762 166.2798 166.4061 166.7286 168.7975
175.2677 172.9659 159.9056 169.7837 187.1494
174.4917 171.3006 167.8737 168.0237 167.9528
172.2866 154.8908 169.6778 167.7646 162.5476
177.8041 174.6806 168.9236 173.793 172.5802
162.6016 173.5467 162.2458 174.7192 175.3457
180.7968 181.5605 168.6204 167.9522 162.0233
168.5144 177.0589 181.7298 170.8437 157.9493
179.4959 177.5147 164.1713 173.3962 173.1656
175.6817 173.4644 174.7587 179.7527 177.7066
175.666 166.5817 169.3577 169.9413 163.3609
173.9296 163.0252 166.2048 175.4749 164.4418
181.7243 169.1 172.5317 171.4819 167.4049
163.3412 166.4918 178.5165 176.8053 164.9834
160.4507 165.9675 173.1313 178.3863 169.585
171.6757 166.7608 161.62 160.187 167.6269
161.0047 173.1089 175.743 169.0415 159.2658
168.0066 168.0717 178.2653 162.2235 180.8322
177.2294 175.3832 167.755 182.1716 167.4418
169.8563 175.8046 174.2951 166.9517 166.396
172.1173 168.9525 171.5904 166.6547 158.8264
170.1767 170.4472 167.1443 173.1172 174.8545
178.2464 164.3612 179.1799 168.7445 165.6881
164.7468 173.3268 163.7314 181.6498 171.351
169.7041 170.6537 166.4255 171.1116 177.2092
174.0809 196.4902 163.4021 155.9662 166.2889
170.3222 163.5497 177.9511 173.1892 168.5323
162.3566 174.4106 168.8604 168.9363 172.2536
176.3617 181.4838 176.5607 165.1471 175.4485
167.8723 176.2886 163.5893 163.5448 167.528
165.6007 176.055 166.6229 163.1651 164.547
169.5852 169.9445 167.1162 165.5747 173.7104
170.1696 177.032 177.4098 172.0923 165.9557
172.2613 170.6546 164.0334 174.1336 165.5613
167.3039 172.8456 182.9571 171.2916 166.5249
172.7141 171.8557 169.2466 167.6233 176.1825
173.8063 171.8687 165.6757 174.0187 171.234
188.8365 183.8229 177.3046 172.3433 171.29
176.2979 172.8396 168.4453 172.9114 177.7655
163.2639 172.0891 166.9026 169.4813 171.2598
170.6668 164.8834 175.0503 174.0259 168.3258
179.9901 173.4328 170.012 176.0028 157.4758
172.2118 172.2873 173.0344 170.6429 166.53
162.0483 160.46 176.6912 175.4665 162.2625
167.4369 157.6666 166.2037 176.0927 168.8955
176.3197 164.961 165.9443 169.0049 166.8151
176.1467 169.5141 167.6778 173.6675 156.7138
155.5673 173.1097 166.6883 167.3992 159.5999
167.8243 166.389 163.9545 176.0594 160.4234
173.2025 164.1786 178.7388 166.7394 177.5226
173.0009 158.6546 174.6595 163.9366 178.2912
164.4419 174.6014 164.8818 174.8736 175.8184
167.8259 175.7531 175.8479 163.8716 171.3649
173.6301 174.4942 165.6183 166.907 171.7074
169.3697 171.0879 176.6085 166.4401 168.5837
159.7608 172.0055 175.7641 171.6689 171.0815
163.0067 181.4746 169.432 173.5293 172.2938
167.0734 177.3604 172.379 178.8993 180.0522
169.693 185.156 169.8231 169.6911 180.5556
171.8214 164.6457 158.5692 167.159 186.9429
163.9502 177.8024 166.0074 173.4733 173.7748
162.7398 167.1227 167.9077 171.5085 173.5531
169.0163 164.612 167.1126 168.6082 171.0375
175.6905 169.1799 171.0133 176.9581 177.8883
161.7367 182.7401 171.8505 169.9323 159.2449
161.5853 170.5586 165.1157 175.4444 160.1802
179.5995 164.3586 167.8982 169.1267 158.0565
167.2562 161.987 170.3192 166.0008 177.7697
176.0946 173.048 171.0942 168.6032 174.2041
169.3097 177.9896 158.0769 171.182 171.6157
169.7783 164.6347 177.046 175.9115 169.2991
171.6156 168.4698 165.3847 163.7207 168.2465
162.6104 175.5825 171.2658 165.5635 162.8201
175.4332 168.3633 167.4982 166.9761 175.7563
174.0753 169.3121 173.7791 168.8833 168.2344
178.7388 173.2658 179.2027 164.8629 160.8327
166.0603 167.4513 166.6167 164.5405 168.2765
176.4702 170.733 171.94 166.0842 173.7253
171.5922 164.0935 165.7892 173.516 175.2634
171.4686 161.6477 183.3052 172.6029 170.0464
169.289 168.5065 173.3579 172.3623 170.8093
169.3482 162.4691 169.6456 184.0045 170.4723
168.911 171.2314 170.8968 169.8569 163.5452
161.9565 163.9244 177.06 166.5443 172.6681
161.0902 158.588 163.7433 171.2787 179.4319
170.2282 165.2927 160.9168 176.4087 166.9774
160.1702 164.2144 173.1343 164.258 156.7784
172.7601 165.0166 176.3742 171.5095 159.9798
163.9694 161.9574 168.4541 170.7526 167.9256
163.6751 175.8183 180.6306 171.1041 159.6065
165.1642 161.5857 166.2509 172.3568 173.3238
173.2854 157.4499 176.8089 160.5277 175.888
177.4519 168.3977 175.8205 165.1761 176.0078
169.946 180.4755 180.9416 178.1119 163.5931
167.6792 161.9605 164.4709 178.2285 173.5647
162.3746 171.5908 174.0931 184.3205 171.1248
176.9282 162.1535 165.4479 166.3311 171.1717
173.7479 162.4412 172.0668 156.6228 170.8007
176.9787 169.1413 179.8096 169.403 176.1697
166.9611 169.055 166.8742 174.7602 176.6102
157.2683 157.5828 173.2864 163.2304 162.1526
167.0306 158.2514 166.0334 179.1611 163.9365
171.3064 184.095 160.341 180.7294 180.9513
157.6776 175.1213 175.1162 173.7449 174.4603
171.1912 188.7091 171.3184 166.0625 173.3199
166.0803 165.2719 163.4116 165.7415 172.3525
177.2405 164.7297 178.787 171.39 177.9988
177.667 177.982 166.0234 172.368 176.6137
169.3132 163.7454 160.225 173.8017 164.5946
174.8047 166.8344 169.2566 174.0607 158.1151
168.1671 170.0187 169.6919 172.5375 174.7962
176.1891 170.5911 167.1487 169.5247 170.745
176.9965 172.2514 156.3984 171.6397 172.8789
170.8785 167.0272 165.6553 161.1316 164.2154
179.1276 171.316 168.9077 165.9382 169.6082
163.3494 169.2597 165.1292 161.366 166.5069
173.985 170.6003 156.7521 167.122 172.0177
167.2164 176.8237 175.6709 169.2527 174.941
169.0293 167.3112 172.145 160.4752 176.6176
161.4832 164.1313 160.9799 174.6867 162.157
165.6464 178.6857 168.8281 178.6911 172.8208
162.5815 166.2615 179.8767 160.9075 166.5308
171.7837 168.5152 165.2363 179.7879 168.1796
169.2548 174.2794 175.2379 174.3159 176.3266
165.5955 164.6109 168.9159 172.0657 183.3307
169.7097 175.1275 167.4297 175.1285 169.4075
171.4486 175.5643 180.0516 175.7613 162.0919
160.2401 170.5475 158.8126 163.0977 176.9868
164.8986 159.6266 176.2157 168.3046 163.2599
167.0625 164.2217 168.4033 163.9096 179.6095
181.0935 168.854 164.4762 172.3746 173.7877
177.973 168.9353 165.822 174.341 170.2164
181.3468 173.6358 162.4299 169.6953 171.1682
168.6575 178.4251 161.21 175.16 166.5343
168.6048 174.2319 169.5699 162.1848 168.4553
162.5303 169.2028 167.9004 170.7424 168.9406
177.2368 166.6907 174.5861 164.5604 168.7789
173.889 174.5895 176.0996 177.794 164.2589
178.5702 175.289 166.3059 168.2607 175.3272
161.0125 178.1479 171.9746 180.2154 164.2001
183.9551 176.1082 179.3234 164.0003 170.6485
162.735 159.193 167.4363 182.3768 177.6778
164.823 164.8393 166.7322 180.9602 166.2032
161.1945 182.0675 167.7964 169.9908 175.6724
174.3859 173.2436 166.9014 175.971 164.2617
180.416 170.082 158.6688 170.3525 173.6546
176.5681 173.2594 184.0949 163.4542 175.3068
165.4904 175.3276 172.7294 168.899 173.2343
160.7925 176.1196 168.2416 177.9817 168.2703
172.429 171.1046 171.7091 171.2671 167.9615
163.1711 164.5744 177.899 165.4159 171.6709
161.4613 169.819 171.0444 166.9471 161.4349
165.7211 172.2318 171.4857 168.1556 170.431
174.3428 169.7309 172.677 176.2195 164.8456
168.3384 170.0491 175.6381 171.3117 166.5858
174.0124 162.5623 166.0172 178.7319 171.9641
169.731 163.2017 169.655 164.7123 162.4944
163.0871 170.4117 170.7224 158.1677 171.2947
175.099 170.3084 168.1105 174.4958 165.183
162.7816 172.7777 169.8651 165.3555 165.5466
170.4459 170.9706 173.6827 163.2578 172.2404
171.4979 171.1255 162.0031 163.787 164.8647
175.2199 167.4139 172.6093 175.0376 170.711
170.2477 158.8384 170.373 174.1428 166.4243
171.3767 171.4921 164.0543 170.2729 171.8212
167.9443 169.7633 173.3643 170.8919 167.3903
169.6099 170.8087 169.2964 169.5467 159.6301
171.1627 164.958 162.4239 176.4886 173.4001
171.1141 165.9103 162.2806 166.6518 165.7299
171.7068 164.4961 167.5423 166.1972 166.1914
167.9693 166.9362 171.0093 173.7869 166.5468
174.481 167.5632 170.4135 177.331 167.4668
171.0003 169.9384 169.6986 164.1923 162.033
176.6572 170.6426 181.5319 172.4842 177.9302
162.2587 177.8479 159.4264 170.3431 163.1015
175.4171 173.8534 176.5013 168.2311 179.1013
173.0702 171.5957 163.7018 164.9564 175.1157
173.8485 170.7563 164.132 181.2967 171.4754
174.1416 166.3678 171.2063 166.2423 175.1218
166.1393 166.3686 177.3454 170.5673 164.2623
172.5235 181.0614 173.641 161.2058 157.572
173.5411 171.7907 170.158 164.637 165.2538
165.1202 172.2682 166.406 166.0836 151.8026
171.6125 171.0862 174.6787 170.8868 164.8238
174.0793 165.3092 163.0892 172.4899 173.3037
171.9891 172.3137 183.5736 168.7297 155.972
167.0471 173.6764 167.51 177.1893 166.2614
171.6832 166.5463 175.0539 166.7174 166.6989
173.5303 169.6988 172.26 177.2197 176.2056
169.4947 162.628 173.8154 175.1963 155.5416
177.9483 165.6226 164.0937 165.3421 170.9153
175.3804 173.0534 172.5616 171.4264 164.969
176.0634 167.9679 173.8228 168.1184 176.3543
165.3749 168.6215 167.7696 163.5137 165.291
172.6121 170.4426 170.5892 160.8012 161.8502
157.9086 178.3001 172.1739 178.9256 179.6116
173.0563 176.4744 173.0497 168.5048 161.6335
164.4457 174.1924 168.3162 163.8777 166.6276
166.2383 158.4153 171.7533 160.9187 174.8064
169.6922 170.0266 174.1399 177.7046 154.9046
167.1172 176.7631 165.8273 184.8843 173.1385
173.5919 168.7909 161.3056 180.9382 160.3564
174.3744 171.7759 176.6295 173.2057 173.0352
168.564 177.0905 167.6215 178.1042 174.6781
160.7443 165.6103 173.2815 168.6553 172.1841
178.3355 169.6874 164.6071 175.8439 170.3574
175.6853 167.5835 177.6982 168.4878 174.71
172.9526 176.8193 167.0186 168.0872 171.9731
174.1855 167.449 171.3386 168.8977 166.347
169.587 163.1688 173.3509 163.7571 166.7779
165.4173 180.2462 164.6508 172.3276 154.2701
166.8819 175.7395 165.4841 161.9516 175.2821
172.8954 173.2649 170.0059 169.9927 168.6572
176.3167 170.254 175.8195 166.9582 169.9379
167.4826 176.5173 166.0149 165.445 172.7927
173.1929 183.602 177.8573 177.641 177.7552
164.125 181.1312 173.2795 167.0564 176.2014
178.9864 153.9509 174.5119 169.7808 167.6632
172.8873 169.7314 181.2753 161.4942 169.6134
167.3347 165.6508 162.3598 167.3078 164.8929
174.1263 169.1582 160.827 168.5727 177.4189
174.2084 166.2676 168.7593 186.2798 174.3465
166.4107 167.9794 169.9089 170.6576 165.0331
172.0176 160.3899 171.9193 171.406 164.6588
175.4134 180.3115 172.0288 162.8785 170.2133
173.5264 159.2753 171.0455 175.4754 158.0889
169.5403 158.0717 176.7959 159.2126 159.8994
165.0464 171.8903 161.1895 167.6834 163.9405
172.2419 168.0602 168.0299 165.368 172.2824
167.66 174.6914 178.4417 164.7482 158.5722
165.7141 164.4087 172.7863 171.0065 171.0082
170.8132 174.0375 165.6263 176.5336 166.8498
160.7906 165.1023 174.4034 155.1002 168.758
174.1219 178.8286 169.712 181.0046 160.8191
170.4105 170.2369 172.2032 163.9772 177.9184
166.0865 170.8544 165.2634 159.3834 161.4284
166.1232 172.2351 170.1967 170.6483 176.9973
157.983 168.9102 173.5426 176.6815 169.8826
